ID	GENE	GENE_SIZE	GC_CONTENT	
ENSG00000277946	RN7SL478P	297	57.72	1
ENSG00000277947	SNORD3D	217	50	1
ENSG00000277948		186	40.64	1
ENSG00000277949	RTP5	4223	65.65	1
ENSG00000277950		249	53.2	1
ENSG00000277952		215	59.72	1
ENSG00000277953	PRPF31	16360	57.07	1
ENSG00000277954		4115	42.32	1
ENSG00000277956	MAPT	133933	49.74	1
ENSG00000277957	SENP3-EIF4A1	15428	51.51	1
ENSG00000277958		281	56.74	1
ENSG00000277959		331	46.69	1
ENSG00000277961		317	55.97	1
ENSG00000277963	LILRP2	5537	44.33	1
ENSG00000277964	KIR2DL4	10916	47.86	1
ENSG00000277965		282	54.06	1
ENSG00000277966		232	29.18	1
ENSG00000277967		86	35.63	1
ENSG00000277968		90	61.54	1
ENSG00000277969		2295	57.93	1
ENSG00000277971		17379	59.6	1
ENSG00000277972	CISD3	4809	56.94	1
ENSG00000277973		382	57.44	1
ENSG00000277974	TBC1D3H	10892	60.08	1
ENSG00000277975	CSTP2	3384	54	1
ENSG00000277976	KRT18P40	4083	45.69	1
ENSG00000277977		96	45.36	1
ENSG00000277978		381	43.46	1
ENSG00000277979		78	46.84	1
ENSG00000277980		93	43.62	1
ENSG00000277981		769	39.48	1
ENSG00000277982	KIR3DL2	16794	47.1	1
ENSG00000277983		14694	46.23	1
ENSG00000277984		702	55.76	1
ENSG00000277985	SNORA67	136	52.55	1
ENSG00000277986		122	44.72	1
ENSG00000277987		3221	42.61	1
ENSG00000277988	FAM30B	1467	58.11	1
ENSG00000277991		12345	39.72	1
ENSG00000277994		96	53.61	1
ENSG00000277995		114	35.65	1
ENSG00000277996	TMC4	13042	56.08	1
ENSG00000277997		1741	55.86	1
ENSG00000277998		313	38.22	1
ENSG00000277999		552	53.35	1
ENSG00000278000		661	48.49	1
ENSG00000278001		414	51.57	1
ENSG00000278002		1307	43.81	1
ENSG00000278003		289	51.72	1
ENSG00000278004		153	46.1	1
ENSG00000278006	CCL18	7752	44.45	1
ENSG00000278007		240	53.53	1
ENSG00000278008	PPP1R26P4	3526	61.72	1
ENSG00000278009		113	48.25	1
ENSG00000278010		94	50.53	1
ENSG00000278011		333	36.53	1
ENSG00000278012		650	39.78	1
ENSG00000278013		21504	45.68	1
ENSG00000278016	TIGD5	5389	64.53	1
ENSG00000278017		406	39.31	1
ENSG00000278019		5924	52.61	1
ENSG00000278020		178	53.63	1
ENSG00000278021	PRAMEF8	3833	50	1
ENSG00000278022		458	45.1	1
ENSG00000278023	RDM1	12707	43.27	1
ENSG00000278025	NCR1	3915	50	1
ENSG00000278026		108	46.79	1
ENSG00000278028		111	44.64	1
ENSG00000278029		625	37.38	1
ENSG00000278030	TRBV7-9	472	51.59	1
ENSG00000278031		5711	43.57	1
ENSG00000278032	LY6E	5850	63.58	1
ENSG00000278034	MIR6731	71	59.72	1
ENSG00000278035		446	31.1	1
ENSG00000278036		106	41.12	1
ENSG00000278038	MIR6076	112	52.21	1
ENSG00000278039		84	51.76	1
ENSG00000278040		167	50.6	1
ENSG00000278041		3673	48.88	1
ENSG00000278042	IGHV3-72	542	51.57	1
ENSG00000278044		10393	49.11	1
ENSG00000278045		233	61.97	1
ENSG00000278046	LILRA3	12308	51.43	1
ENSG00000278048		190	46.6	1
ENSG00000278049		67	38.24	1
ENSG00000278050		104	42.86	1
ENSG00000278051	KIR3DP1	3855	48.76	1
ENSG00000278052		499	29.2	1
ENSG00000278053	DDX52	33725	39.57	1
ENSG00000278054		210	52.61	1
ENSG00000278055		234	40.43	1
ENSG00000278057	TEX28	24588	49.91	1
ENSG00000278058		803	44.53	1
ENSG00000278060		1381	58.18	1
ENSG00000278061	MT2P1	182	61.2	1
ENSG00000278062	ZNF251	35510	47.51	1
ENSG00000278063		106	42.99	1
ENSG00000278066		605	43.73	1
ENSG00000278068		905	58.17	1
ENSG00000278069	MIR6072	70	61.97	1
ENSG00000278070	GOLGA8EP	10321	53.22	1
ENSG00000278071		776	42.08	1
ENSG00000278072		164	40.61	1
ENSG00000278073	MIR6726	60	70.49	1
ENSG00000278074	KIR2DL4	10714	48.01	1
ENSG00000278075		348	64.18	1
ENSG00000278077		210	52.13	1
ENSG00000278078		103	61.54	1
ENSG00000278079	KIR3DL1	44521	45.53	1
ENSG00000278080	SPDYE15P	5851	52.38	1
ENSG00000278081		6787	50.16	1
ENSG00000278082		430	56.84	1
ENSG00000278083		458	38.13	1
ENSG00000278084		144	38.62	1
ENSG00000278085	CT45A8	8039	42.87	1
ENSG00000278086		14436	48.78	1
ENSG00000278087	NOMO3	62329	45.52	1
ENSG00000278088	CYP2D7	4364	63.16	1
ENSG00000278089	SNORD115-7	81	40.24	1
ENSG00000278090		2515	46.38	1
ENSG00000278091	ZNF85	27475	37.87	1
ENSG00000278095		571	42.13	1
ENSG00000278096		24988	44.84	1
ENSG00000278097		1561	43.21	1
ENSG00000278098	MIR7973-1	75	43.42	1
ENSG00000278099		164	51.52	1
ENSG00000278100		321	52.48	1
ENSG00000278101		97	38.78	1
ENSG00000278102		191	37.5	1
ENSG00000278103	MIR8060	75	42.11	1
ENSG00000278104		67	38.24	1
ENSG00000278106		134	61.48	1
ENSG00000278107		585	46.93	1
ENSG00000278108	MIR6757	68	55.07	1
ENSG00000278109		287	49.65	1
ENSG00000278110		1950	63.51	1
ENSG00000278111	TAS2R46	33778	35.35	1
ENSG00000278112		466	58.24	1
ENSG00000278113		167	52.98	1
ENSG00000278114	MUC20	20241	50.62	1
ENSG00000278115		290	52.92	1
ENSG00000278116	KIR2DL5A	9496	49.16	1
ENSG00000278118		290	52.92	1
ENSG00000278119	GOLGA8J	13746	48.88	1
ENSG00000278120	KIR2DS1	13928	48.32	1
ENSG00000278121		345	57.8	1
ENSG00000278122	AQP7P5	16034	52.29	1
ENSG00000278123	SNORD116-28	90	43.96	1
ENSG00000278124	RN7SL186P	296	55.89	1
ENSG00000278126		897	43.43	1
ENSG00000278128		1013	56.71	1
ENSG00000278129	ZNF8	23854	48.3	1
ENSG00000278130		2348	56.96	1
ENSG00000278131		31927	45.86	1
ENSG00000278133		1829	46.39	1
ENSG00000278134		600	57.74	1
ENSG00000278135		94	36.84	1
ENSG00000278137		1043	34.58	1
ENSG00000278138	CLUHP11	16849	44.37	1
ENSG00000278139		132827	42.19	1
ENSG00000278140		106	42.99	1
ENSG00000278143	NF1P7	9731	36.11	1
ENSG00000278144		119	59.17	1
ENSG00000278145	C17orf78	16734	42.96	1
ENSG00000278146		248	35.74	1
ENSG00000278147		340	42.82	1
ENSG00000278149	RDH13	18893	53.06	1
ENSG00000278151		118	36.97	1
ENSG00000278152	KIR2DS2	14081	48.28	1
ENSG00000278153		412	41.89	1
ENSG00000278154	LAIR1	17014	49.57	1
ENSG00000278156	TSC22D1-AS1	4539	54.71	1
ENSG00000278157	KIR3DP1	5437	51.01	1
ENSG00000278158		234	64.68	1
ENSG00000278159	MIR8062	84	34.12	1
ENSG00000278160		2435	60.76	1
ENSG00000278161	TFPT	8735	55.03	1
ENSG00000278165	DUSP8	17876	64.11	1
ENSG00000278167	CCL18	7752	44.43	1
ENSG00000278169	KIR2DP1	12377	49.14	1
ENSG00000278171		255	63.67	1
ENSG00000278172		257	60.08	1
ENSG00000278173	NLRP7	24004	49.79	1
ENSG00000278174	NSF	166602	38.61	1
ENSG00000278175	GLIDR	2702	48.17	1
ENSG00000278177		705	52.69	1
ENSG00000278178		1196	44.36	1
ENSG00000278180		1605	55.48	1
ENSG00000278181		377	57.67	1
ENSG00000278182		1163	37.37	1
ENSG00000278183	ABCC1	193419	48.47	1
ENSG00000278184	NF1P11	7299	35.89	1
ENSG00000278186		10369	53.01	1
ENSG00000278188		105	39.62	1
ENSG00000278189	RNA5-8S5	152	57.52	1
ENSG00000278190		106	42.99	1
ENSG00000278191	CARS	56661	51.98	1
ENSG00000278192		1931	40.89	1
ENSG00000278193		886	38.67	1
ENSG00000278194	SPPL2C	2237	61.62	1
ENSG00000278195	SSTR3	8084	58.86	1
ENSG00000278196	IGLV2-8	635	60.06	1
ENSG00000278197		1069	38.6	1
ENSG00000278198		5500	39.12	1
ENSG00000278200		1047	64.03	1
ENSG00000278201	KIR2DL4	11076	48.1	1
ENSG00000278202		15584	41.96	1
ENSG00000278204	MIR6857	92	56.99	1
ENSG00000278205		5235	34.45	1
ENSG00000278206		22348	37.6	1
ENSG00000278207	KIR2DL1	14499	48.38	1
ENSG00000278208		862	41.37	1
ENSG00000278210	KRTAP5-1	941	64.76	1
ENSG00000278211	TRIM69	38843	39.89	1
ENSG00000278212	MAFIP	5155	61.87	1
ENSG00000278213	CNTNAP3P5	10068	38.67	1
ENSG00000278214		12293	55.99	1
ENSG00000278215		120	43.8	1
ENSG00000278216	UGT2A3	23328	34.06	1
ENSG00000278217		94	29.47	1
ENSG00000278218		185	58.6	1
ENSG00000278220	CLN8	30792	49.11	1
ENSG00000278221	MIR6511A2	66	67.16	1
ENSG00000278222	RN7SL536P	289	52.07	1
ENSG00000278223	MIR6783	63	59.38	1
ENSG00000278224	PRICKLE4	3655	57.22	1
ENSG00000278226		259	53.85	1
ENSG00000278229	RPS17	3811	49.9	1
ENSG00000278230		106	42.99	1
ENSG00000278231		27770	47.64	1
ENSG00000278232	CRHR1	51567	54.7	1
ENSG00000278233	RNA5-8S5	152	57.52	1
ENSG00000278234		83	35.71	1
ENSG00000278236		171	52.33	1
ENSG00000278237		98	28.28	1
ENSG00000278238		556	45.06	1
ENSG00000278239		2264	41.55	1
ENSG00000278242	RN7SL725P	258	50.97	1
ENSG00000278243	TSTA3	5430	65.11	1
ENSG00000278247	GOLGA6L1	8554	51.41	1
ENSG00000278248	KIR2DL1	14501	48.3	1
ENSG00000278249	SCARNA2	419	65.48	1
ENSG00000278250		361	54.42	1
ENSG00000278253	OR5P3	935	45.73	1
ENSG00000278254		107300	35.65	1
ENSG00000278255		458	38.78	1
ENSG00000278256		279	56.07	1
ENSG00000278257	LENG1	4065	54.92	1
ENSG00000278259	MYO19	47802	47.58	1
ENSG00000278261	SNORD1A	71	38.89	1
ENSG00000278263		435	58.03	1
ENSG00000278264	MIR6803	64	69.23	1
ENSG00000278265	MIR6770-1	59	60	1
ENSG00000278266		2932	39.21	1
ENSG00000278267	MIR6859-1	67	61.76	1
ENSG00000278268	MOAP1	2732	51.56	1
ENSG00000278270	RPS9	48252	51.79	1
ENSG00000278271	KIR2DL4	11098	47.95	1
ENSG00000278272	HIST1H3C	410	59.85	1
ENSG00000278273		18313	36.41	1
ENSG00000278274	SNORA61	129	45.38	1
ENSG00000278275		240	38.59	1
ENSG00000278276		324	41.85	1
ENSG00000278277		13403	45.39	1
ENSG00000278278	MIR6816	65	68.18	1
ENSG00000278279	LILRB4	8245	52.52	1
ENSG00000278281	MIR7856	55	42.86	1
ENSG00000278283		372	36.73	1
ENSG00000278284	RDH13	18893	53.06	1
ENSG00000278287		83	41.67	1
ENSG00000278288	LILRP2	5422	44.16	1
ENSG00000278289	CT45A6	7950	42.56	1
ENSG00000278291		4411	45.9	1
ENSG00000278292	RFPL4AP6	2061	42.48	1
ENSG00000278293	IGLV7-43	471	53.39	1
ENSG00000278294		151	51.32	1
ENSG00000278296		106	42.99	1
ENSG00000278299	TBC1D3C	10899	60.16	1
ENSG00000278300	KIR2DS2	44713	47.82	1
ENSG00000278301	GRAMD4P3	1668	53.74	1
ENSG00000278302	KRTAP5-5	884	64.97	1
ENSG00000278303	MUC4	44734	56.06	1
ENSG00000278304	KIR2DS1	14543	48.37	1
ENSG00000278305		18010	41.21	1
ENSG00000278306	KIR2DS3	14435	48.77	1
ENSG00000278307	TAS2R19	25704	35.14	1
ENSG00000278308	NPIPA3	17395	45.97	1
ENSG00000278310	GOLGA8F	13399	49.16	1
ENSG00000278311	GGNBP2	44960	42.1	1
ENSG00000278312	LENG9	1920	67.05	1
ENSG00000278313		609	58.36	1
ENSG00000278316	GP6	24559	48.31	1
ENSG00000278317		331	44.88	1
ENSG00000278318	ZNF229	31059	41.83	1
ENSG00000278319		389	43.33	1
ENSG00000278320		101	45.1	1
ENSG00000278322	MBOAT7	16626	55.06	1
ENSG00000278324		94	49.47	1
ENSG00000278325	LILRP1	312	56.23	1
ENSG00000278326	PPP4R4	133607	37.14	1
ENSG00000278327	KIR2DL3	43372	48.03	1
ENSG00000278328	MIR6802	64	63.08	1
ENSG00000278329	KIR2DP1	12348	49.12	1
ENSG00000278330		3124	51.68	1
ENSG00000278331	RNU6-156P	106	41.12	1
ENSG00000278332		193	43.3	1
ENSG00000278333		169	55.29	1
ENSG00000278334		186	58.29	1
ENSG00000278337		152	65.36	1
ENSG00000278338	VWA8-AS1	25757	41.24	1
ENSG00000278339	KIR2DP1	12345	49.08	1
ENSG00000278340	MIR6862-2	69	57.14	1
ENSG00000278341		1481	58.57	1
ENSG00000278342		93	47.87	1
ENSG00000278343		3948	39.91	1
ENSG00000278344		355	39.04	1
ENSG00000278345		5665	51.15	1
ENSG00000278346		1172	45.78	1
ENSG00000278347		67	38.24	1
ENSG00000278348		280	53.02	1
ENSG00000278349	MIR6754	65	63.64	1
ENSG00000278351		253	29.92	1
ENSG00000278355	LILRA5	6063	50.59	1
ENSG00000278356		510	44.42	1
ENSG00000278357		280	52.67	1
ENSG00000278358		295	53.72	1
ENSG00000278359	MIR7155	55	57.14	1
ENSG00000278360		283	54.23	1
ENSG00000278361	KIR3DL2	16758	47.07	1
ENSG00000278362	NCR1	9995	49.2	1
ENSG00000278363	TMC4	13042	56.08	1
ENSG00000278364	TRIAP1P1	224	46.67	1
ENSG00000278365		4120	53.97	1
ENSG00000278367		564	57.88	1
ENSG00000278368	KIR3DL1	44517	45.55	1
ENSG00000278369	KIR2DL3	14540	48.13	1
ENSG00000278370		472	44.4	1
ENSG00000278372	MYO19	47802	47.58	1
ENSG00000278373	G6PC2	8755	37.37	1
ENSG00000278374		126	42.52	1
ENSG00000278376		1883	59.02	1
ENSG00000278377	OR2T3	1007	53.67	1
ENSG00000278378	OSCAR	8059	53.03	1
ENSG00000278379		97	39.8	1
ENSG00000278380	OR7E104P	462	45.57	1
ENSG00000278381		283	31.69	1
ENSG00000278382		274	46.91	1
ENSG00000278383		465	44.42	1
ENSG00000278384		3026	50.21	1
ENSG00000278385		1743	49.48	1
ENSG00000278388		121	43.44	1
ENSG00000278389		449	47.33	1
ENSG00000278390		103747	39.67	1
ENSG00000278391		89	56.67	1
ENSG00000278395		105	44.34	1
ENSG00000278396		529	37.36	1
ENSG00000278397		75	46.05	1
ENSG00000278399		4749	50.82	1
ENSG00000278400		308	57.28	1
ENSG00000278401		457	51.53	1
ENSG00000278402		4262	44.66	1
ENSG00000278403	KIR3DL2	16794	47.09	1
ENSG00000278404		134	69.63	1
ENSG00000278406		130	35.88	1
ENSG00000278408		2552	44.93	1
ENSG00000278409		4045	56.5	1
ENSG00000278410		457	36.9	1
ENSG00000278411		106	42.99	1
ENSG00000278412	MIR6854	68	44.93	1
ENSG00000278413		173	42.53	1
ENSG00000278414	KIR2DL5B	26063	47.91	1
ENSG00000278415	FCAR	17146	47.61	1
ENSG00000278416	PMS2P2	15535	43.86	1
ENSG00000278418	MIR6512	76	48.05	1
ENSG00000278419		10600	49.46	1
ENSG00000278420	MIR6819	60	70.49	1
ENSG00000278421		70	38.03	1
ENSG00000278422	RN7SL331P	246	49.8	1
ENSG00000278424		489	31.43	1
ENSG00000278426	LENG1	4065	54.92	1
ENSG00000278427	KIR3DL1	61979	46.24	1
ENSG00000278428		86	49.43	1
ENSG00000278429	GOLGA8DP	10864	52.21	1
ENSG00000278430	KIR2DL4	11190	47.98	1
ENSG00000278431		3034	54.86	1
ENSG00000278432		283	54.23	1
ENSG00000278433	MIR6070	102	56.31	1
ENSG00000278434		1454	52.78	1
ENSG00000278437	LILRB5	6898	59.56	1
ENSG00000278438	MIR7849	105	36.79	1
ENSG00000278440		1901	66.56	1
ENSG00000278441		207	61.54	1
ENSG00000278442	KIR3DL2	16758	47.08	1
ENSG00000278443	MICF	131	58.33	1
ENSG00000278444	CDC42EP5	8201	54	1
ENSG00000278445		661	41.84	1
ENSG00000278446		325	39.57	1
ENSG00000278447	MIR6781	63	62.5	1
ENSG00000278448		457	37.55	1
ENSG00000278449	MIR6892	114	57.39	1
ENSG00000278450		12529	36.67	1
ENSG00000278451		469	55.32	1
ENSG00000278454		79	50	1
ENSG00000278455		1837	60.17	1
ENSG00000278456		634	43.31	1
ENSG00000278457		118	58.82	1
ENSG00000278458	KANSL1	195516	40.91	1
ENSG00000278459		302	52.15	1
ENSG00000278461	MRPS36	12367	42.55	1
ENSG00000278462		265	32.33	1
ENSG00000278463	HIST1H2AB	392	60.05	1
ENSG00000278464		10872	39.73	1
ENSG00000278465	MIR6769B	61	62.9	1
ENSG00000278466	MUC2	29544	63.82	1
ENSG00000278467		934	44.92	1
ENSG00000278468	MUC4	46035	56.37	1
ENSG00000278469		286	52.26	1
ENSG00000278470		104	45.71	1
ENSG00000278472		456	35.67	1
ENSG00000278473	IGHV3-41	450	48.78	1
ENSG00000278474	KIR3DL2	16776	47.1	1
ENSG00000278475		468	33.05	1
ENSG00000278476		442	44.24	1
ENSG00000278477		227	42.54	1
ENSG00000278478		278	62.72	1
ENSG00000278480		1176	53.61	1
ENSG00000278481	KIR2DL5B	9516	49.21	1
ENSG00000278482		114	41.74	1
ENSG00000278483	MIR8087	77	44.87	1
ENSG00000278484		630	47.07	1
ENSG00000278485		81	47.56	1
ENSG00000278486	YRDCP1	642	53.34	1
ENSG00000278487		152	41.83	1
ENSG00000278488	NAPRT	3864	67.89	1
ENSG00000278489	KRTAP5-2	1117	59.3	1
ENSG00000278490	KIR3DL3	12093	49.04	1
ENSG00000278492		287	32.64	1
ENSG00000278493		510	46.18	1
ENSG00000278494	RRN3	34299	42.11	1
ENSG00000278495	KIR2DL1	14513	48.33	1
ENSG00000278496		744	35.7	1
ENSG00000278497	RN7SL759P	289	51.72	1
ENSG00000278498		162	51.53	1
ENSG00000278499		1025	58.09	1
ENSG00000278500		22012	51.67	1
ENSG00000278501	TIMM22	6554	48.68	1
ENSG00000278502	MIR6082	108	41.28	1
ENSG00000278503	KIR2DL1	14321	48.42	1
ENSG00000278505	C17orf78	16722	42.99	1
ENSG00000278508	GOLGA8EP	10919	52.2	1
ENSG00000278510		290	53.26	1
ENSG00000278511		67	38.24	1
ENSG00000278513		961	42.83	1
ENSG00000278514		434	37.7	1
ENSG00000278515		106	37.38	1
ENSG00000278516	LENG1	4120	54.82	1
ENSG00000278517	MIR6865	64	53.85	1
ENSG00000278518		1254	43.67	1
ENSG00000278519	MBOAT7	16626	55.06	1
ENSG00000278520	MIR7851	159	59.38	1
ENSG00000278522	POTEB3	32208	36.96	1
ENSG00000278523		70	38.03	1
ENSG00000278524	MIR6810	69	58.57	1
ENSG00000278525	RN7SL607P	298	52.17	1
ENSG00000278526		136	59.12	1
ENSG00000278527		124	45.6	1
ENSG00000278528		3710	51.44	1
ENSG00000278529	MIR8070	87	47.73	1
ENSG00000278530	CHMP1B2P	106875	37.83	1
ENSG00000278531		11031	33.92	1
ENSG00000278532		523	34.73	1
ENSG00000278533	OSCAR	8059	53.03	1
ENSG00000278535	DHRS11	9008	54.49	1
ENSG00000278537	IGKV2OR2-8	299	53.33	1
ENSG00000278540	ACACA	321830	41.27	1
ENSG00000278541		205	34.47	1
ENSG00000278543		1903	35.87	1
ENSG00000278545	8-Mar	9740	47.2	1
ENSG00000278546		441	63.57	1
ENSG00000278548	ADAM18	145561	34.43	1
ENSG00000278549	MIR6736	58	61.02	1
ENSG00000278550	SLC43A2	58913	54.66	1
ENSG00000278551	RNU6-368P	106	35.51	1
ENSG00000278552		515	68.6	1
ENSG00000278553		280	52.31	1
ENSG00000278554		285	46.5	1
ENSG00000278555	LILRB4	8244	52.54	1
ENSG00000278558	TMEM191B	2771	67.82	1
ENSG00000278561	PTPN20CP	55147	36.32	1
ENSG00000278562		5879	52.72	1
ENSG00000278563	MGAM2	110575	38.53	1
ENSG00000278565	CEACAM21	37326	44.66	1
ENSG00000278566	OR4F29	938	46.01	1
ENSG00000278567	CCL3	1913	52.19	1
ENSG00000278569		276	50.54	1
ENSG00000278570	NR2E3	25621	49.58	1
ENSG00000278571	MIR7161	83	52.38	1
ENSG00000278572		1895	53.59	1
ENSG00000278573		605	43.73	1
ENSG00000278574	ZNHIT3	12681	45.77	1
ENSG00000278576		3177	43.2	1
ENSG00000278577		102	46.6	1
ENSG00000278580		406	42.51	1
ENSG00000278581	MIR6080	65	69.7	1
ENSG00000278582		1183	55.57	1
ENSG00000278585	SNX3P1Y	175	57.95	1
ENSG00000278586		273	54.38	1
ENSG00000278587		157	41.77	1
ENSG00000278588	HIST1H2BI	380	58.79	1
ENSG00000278589	ZACNP1	1419	55.28	1
ENSG00000278590	RN7SL113P	298	54.52	1
ENSG00000278591		190	46.6	1
ENSG00000278592		202	59.11	1
ENSG00000278593		2064	44.16	1
ENSG00000278594		1048	61.77	1
ENSG00000278595		396	43.83	1
ENSG00000278596	MIR6077	81	52.44	1
ENSG00000278598	MIR6775	68	71.01	1
ENSG00000278599	TBC1D3E	10911	60.15	1
ENSG00000278600		2260	41.18	1
ENSG00000278601		699	32.86	1
ENSG00000278602		1141	38.18	1
ENSG00000278603		223	58.48	1
ENSG00000278604	RN7SL429P	222	54.26	1
ENSG00000278605	TSEN34	3796	59.78	1
ENSG00000278606	KIR2DL4	11188	48.07	1
ENSG00000278607		894	51.73	1
ENSG00000278608	MAMDC2	133281	41.01	1
ENSG00000278610		179842	37.04	1
ENSG00000278611		1001	49.4	1
ENSG00000278613	NAIP	56609	43.19	1
ENSG00000278614	KIR2DP1	12445	49.17	1
ENSG00000278615	C11orf98	2401	51.08	1
ENSG00000278616	BEND3P3	2439	59.51	1
ENSG00000278617	MIR8074	80	53.09	1
ENSG00000278618	MIR8069-2	85	56.98	1
ENSG00000278619	MRM1	7399	52.69	1
ENSG00000278620	KRTAP5-4	14651	47.28	1
ENSG00000278621		525	47.72	1
ENSG00000278622	TSEN34	4597	55.98	1
ENSG00000278624	AZU1	6921	58.64	1
ENSG00000278625		105	35.85	1
ENSG00000278626		649	40.92	1
ENSG00000278627		651	39.57	1
ENSG00000278630		98545	34.32	1
ENSG00000278631		1305	62.94	1
ENSG00000278632	TBC1D3B	10955	59.95	1
ENSG00000278633		2403	60.44	1
ENSG00000278634	LILRA2	14640	46.62	1
ENSG00000278635		1077	60.02	1
ENSG00000278636		282	54.77	1
ENSG00000278637	HIST1H4A	311	60.58	1
ENSG00000278638		7313	46.58	1
ENSG00000278640		286	50.87	1
ENSG00000278641	DUX4L15	1266	73.24	1
ENSG00000278642		178	50.84	1
ENSG00000278643		185	59.68	1
ENSG00000278644	PCGF2	15920	57.06	1
ENSG00000278646		1428	37.16	1
ENSG00000278647	CDK2AP2P1	327	64.33	1
ENSG00000278650		215	38.89	1
ENSG00000278654		523	67.75	1
ENSG00000278655		1366	58.23	1
ENSG00000278656	KIR3DL2	16729	47.02	1
ENSG00000278657		3721	47.42	1
ENSG00000278658	MIR6826	97	52.04	1
ENSG00000278659	OR2T6	926	50.27	1
ENSG00000278661	TRAJ37	64	43.08	1
ENSG00000278662	GOLGA6L10	9477	47.97	1
ENSG00000278664	DUX4L10	1266	73.24	1
ENSG00000278665		2640	60.13	1
ENSG00000278666		75210	45.83	1
ENSG00000278667		365	61.75	1
ENSG00000278668		587	37.76	1
ENSG00000278670	GP6	24559	48.31	1
ENSG00000278672	MIR8059	80	46.91	1
ENSG00000278673		1651	43.95	1
ENSG00000278674	TCEB3CL	1640	63.92	1
ENSG00000278677	HIST1H2AM	392	61.83	1
ENSG00000278678	CYCSP41	295	43.58	1
ENSG00000278681		1038	46.29	1
ENSG00000278682	NLRP2	35856	48.88	1
ENSG00000278683		393	42.13	1
ENSG00000278684		138	41.73	1
ENSG00000278685	IQCA1L	14623	56.62	1
ENSG00000278687		101	50	1
ENSG00000278688		2467	40.03	1
ENSG00000278689	OR2T6	926	50.27	1
ENSG00000278690		387	55.15	1
ENSG00000278691	KIR3DP1	11816	43.85	1
ENSG00000278692	KIR2DL2	14533	48.11	1
ENSG00000278693	ASB2	42638	52.44	1
ENSG00000278694		622	52.49	1
ENSG00000278695	GSTT2B	3788	57.46	1
ENSG00000278696	RN7SL82P	236	54.43	1
ENSG00000278697		270	51.29	1
ENSG00000278698		656	39.42	1
ENSG00000278699	POTEB3	32201	36.93	1
ENSG00000278700		300	54.82	1
ENSG00000278701		302	53.47	1
ENSG00000278702		322	48.3	1
ENSG00000278703		480	34.3	1
ENSG00000278704		2236	47.38	1
ENSG00000278705	HIST1H4B	437	53.42	1
ENSG00000278707	KIR3DL2	16794	47.1	1
ENSG00000278708		375	51.06	1
ENSG00000278709	NKILA	2597	53.7	1
ENSG00000278710	KIR3DL2	16778	47.08	1
ENSG00000278711		1763	42.29	1
ENSG00000278712	TSEN34	4275	55.29	1
ENSG00000278713		657	65.2	1
ENSG00000278714		12527	36.69	1
ENSG00000278715	SNORD116-20	91	41.3	1
ENSG00000278716		1018	57.9	1
ENSG00000278718	GSDMD	9855	62.14	1
ENSG00000278719	MCM8-AS1	14878	38.53	1
ENSG00000278720		696	37.88	1
ENSG00000278722		816	60.71	1
ENSG00000278723	KIR3DL3	12014	48.97	1
ENSG00000278724		280	52.31	1
ENSG00000278725		2179	53.76	1
ENSG00000278726	KIR3DL2	16796	47.04	1
ENSG00000278727		3584	40.56	1
ENSG00000278728	CNTNAP2	202178	42.82	1
ENSG00000278729	KIR3DL3	12015	48.98	1
ENSG00000278730		2920	43.51	1
ENSG00000278731	KIR2DL2	44762	47.83	1
ENSG00000278732		281	54.61	1
ENSG00000278733		565	36.75	1
ENSG00000278734		471	43.01	1
ENSG00000278735		201	53.96	1
ENSG00000278736		381	60.99	1
ENSG00000278737		621	48.55	1
ENSG00000278738	KIR2DL1	45805	47.84	1
ENSG00000278739	MIR6859-4	67	61.76	1
ENSG00000278740		618	29.08	1
ENSG00000278741	ABR	189028	55.87	1
ENSG00000278742	LRRC37A	45377	42.52	1
ENSG00000278743		571	60.14	1
ENSG00000278744		185	47.31	1
ENSG00000278745		162	53.37	1
ENSG00000278746	RN7SL660P	298	53.85	1
ENSG00000278747		103	39.42	1
ENSG00000278749	CCDC166	1415	71.89	1
ENSG00000278752		60	27.87	1
ENSG00000278754		131	47.73	1
ENSG00000278755	KIR2DL1	14321	48.41	1
ENSG00000278756	MIR6722	77	75.64	1
ENSG00000278757		103	39.42	1
ENSG00000278758	KIR3DL2	16794	47.1	1
ENSG00000278759	TBCD	22486	55.58	1
ENSG00000278760	CORO7-PAM16	82202	57.5	1
ENSG00000278761	DUX4L11	1266	73.16	1
ENSG00000278763	FAM27B	212	52.58	1
ENSG00000278764		281	53.19	1
ENSG00000278765		589	38.47	1
ENSG00000278766		13772	41.68	1
ENSG00000278767	SERPINA10	12811	44.68	1
ENSG00000278768	BACE1-AS	2697	45.33	1
ENSG00000278769		820	47.62	1
ENSG00000278770		280	53.02	1
ENSG00000278771		298	62.21	1
